shoeNumber	shoeName	shoeUrl	shoePrice
309	Brooks Adrenaline GTS 17	https://runrepeat.com/brooks-adrenaline-gts-17	80
310	Asics Gel Foundation 13	https://runrepeat.com/asics-gel-foundation-13	70
311	Asics Gel Quantum 360 4	https://runrepeat.com/asics-gel-quantum-360-4	94
312	Under Armour SpeedForm Europa	https://runrepeat.com/under-armour-speedform-europa	49
313	Under Armour Dash RN 2	https://runrepeat.com/under-armour-dash-rn-2	50
314	Nike Air Zoom Pegasus 32	https://runrepeat.com/nike-air-zoom-pegasus	72
315	Nike Air Max Sequent 3	https://runrepeat.com/nike-air-max-sequent-3	40
316	Nike LunarSolo	https://runrepeat.com/nike-lunarsolo	51
317	Altra Olympus 3.0	https://runrepeat.com/altra-olympus-30	120
318	Brooks Ricochet	https://runrepeat.com/brooks-ricochet	120
319	Skechers GOrun Mojo	https://runrepeat.com/skechers-gorun-mojo	30
320	Altra Solstice	https://runrepeat.com/altra-solstice	55
321	On Cloudsurfer	https://runrepeat.com/on-cloudsurfer	95
322	Under Armour HOVR Phantom Connected	https://runrepeat.com/under-armour-hovr-phantom-connected	125
323	La Sportiva Akyra	https://runrepeat.com/la-sportiva-akyra	140
324	New Balance Vazee Rush v2	https://runrepeat.com/new-balance-vazee-rush-v2	45
325	Altra Olympus 2.5	https://runrepeat.com/altra-olympus-25	120
326	Asics Gel Cumulus 18	https://runrepeat.com/asics-gel-cumulus-18	50
327	Salomon Ultra Pro	https://runrepeat.com/salomon-ultra-pro	96
328	Adidas Mana Bounce 2	https://runrepeat.com/adidas-mana-bounce-2	63
329	Altra King MT	https://runrepeat.com/altra-king-mt	140
330	New Balance Vazee Pace v2	https://runrepeat.com/new-balance-vazee-pace-v2	55
331	Nike Air Zoom Pegasus 33	https://runrepeat.com/nike-air-zoom-pegasus-33	55
332	Asics Comutora	https://runrepeat.com/asics-comutora	30
333	Saucony Triumph ISO 5	https://runrepeat.com/saucony-triumph-iso-5	160
334	Saucony Excursion TR 12	https://runrepeat.com/saucony-excursion-tr-12	40
335	Under Armour Charged Rogue	https://runrepeat.com/under-armour-charged-rogue	47
336	Reebok All Terrain Craze	https://runrepeat.com/reebok-all-terrain-craze	78
337	New Balance Cypher Run	https://runrepeat.com/new-balance-cypher-run	30
338	Asics Gel 451	https://runrepeat.com/asics-gel-451	65
339	Brooks Cascadia 13	https://runrepeat.com/brooks-cascadia-13	101
340	Inov-8 Roadclaw 275 v2	https://runrepeat.com/inov-8-roadclaw-275-v2	74
341	Nike Air Zoom Winflo 5 Run Shield	https://runrepeat.com/nike-air-zoom-winflo-5-run-shield	70
342	Brooks Launch 6	https://runrepeat.com/brooks-launch-6	100
343	Adidas Aerobounce PR	https://runrepeat.com/adidas-aerobounce-pr	31
344	Brooks Hyperion	https://runrepeat.com/brooks-hyperion	96
345	Merrell Trail Glove 4 Knit	https://runrepeat.com/merrell-trail-glove-4-knit	53
346	Nike Zoom All Out Low 2	https://runrepeat.com/nike-zoom-all-out-low-2	60
347	Asics Gel FujiTrabuco 7	https://runrepeat.com/asics-gel-fujitrabuco-7	120
348	Nike Air Zoom Structure 20	https://runrepeat.com/nike-air-zoom-structure-20	100
349	Nike Air Max Sequent 2	https://runrepeat.com/nike-air-max-sequent-2	53
350	Brooks Asteria	https://runrepeat.com/brooks-asteria	85
351	Altra Timp 1.5	https://runrepeat.com/altra-timp-15	128
352	Puma Carson 2 Knit	https://runrepeat.com/puma-carson-2-knit	26
353	Nike Free RN 2018 Shield	https://runrepeat.com/nike-free-rn-2018-shield	50
354	Topo Athletic MT-2	https://runrepeat.com/topo-athletic-mt-2	70
355	Reebok Floatride Run Fast	https://runrepeat.com/reebok-floatride-run-fast	110
356	La Sportiva Ultra Raptor	https://runrepeat.com/la-sportiva-ultra-raptor	130
357	Saucony Cohesion 12	https://runrepeat.com/saucony-cohesion-12	35
358	Inov-8 X-Talon 230	https://runrepeat.com/inov-8-x-talon-230	87
359	Asics Gel Moya	https://runrepeat.com/asics-gel-moya	35
360	Adidas Cosmic 2.0 SL	https://runrepeat.com/adidas-cosmic-20-sl	37
361	Hoka One One Vanquish 3	https://runrepeat.com/hoka-one-one-vanquish-3	170
362	Saucony Kineta Relay	https://runrepeat.com/saucony-kineta-relay	32
363	Puma Ignite EvoKNIT	https://runrepeat.com/puma-ignite-evoknit	55
364	New Balance FuelCell Impulse	https://runrepeat.com/new-balance-fuelcell-impulse	80
365	Nike Air Zoom Elite 9	https://runrepeat.com/nike-air-zoom-elite-9	60
366	Hoka One One Stinson ATR 4	https://runrepeat.com/hoka-one-one-stinson-atr-4	160
367	Asics NitroFuze	https://runrepeat.com/asics-nitrofuze	35
368	Skechers GOrun Forza 3	https://runrepeat.com/skechers-gorun-forza-3	45
369	On Cloudflyer	https://runrepeat.com/on-cloudflyer	160
370	Hoka One One Hupana 2	https://runrepeat.com/hoka-one-one-hupana-2	115
371	Mizuno Synchro MX	https://runrepeat.com/mizuno-synchro-mx	72
372	Under Armour SpeedForm Gemini Vent	https://runrepeat.com/under-armour-speedform-gemini-vent	42
373	Inov-8 Trailroc 285	https://runrepeat.com/inov-8-trailroc-285	87
374	Nike Air Max Dynasty 2	https://runrepeat.com/nike-air-max-dynasty-2	60
375	New Balance Fresh Foam Cruz v2 Sport	https://runrepeat.com/new-balance-fresh-foam-cruz-v2-sport	35
376	New Balance 860 v8	https://runrepeat.com/new-balance-860-v8	65
377	Adidas Kanadia 8	https://runrepeat.com/adidas-kanadia-8	75
378	Adidas Purebounce+	https://runrepeat.com/adidas-purebounce	42
379	Adidas Galaxy 3	https://runrepeat.com/adidas-galaxy-3	30
380	Nike Air Zoom Streak LT 4	https://runrepeat.com/nike-air-zoom-streak-lt-4	65
381	Nike Air Max Advantage	https://runrepeat.com/nike-air-max-advantage	50
382	Mizuno Wave Creation 19	https://runrepeat.com/mizuno-wave-creation-19	70
383	Asics Comutora MX	https://runrepeat.com/asics-comutora-mx	30
384	Brooks Beast 16	https://runrepeat.com/brooks-beast-16	100
385	Brooks Launch 4	https://runrepeat.com/brooks-launch-4	50
386	Saucony Guide 8	https://runrepeat.com/saucony-guide-8	86
387	Asics FuzeTora	https://runrepeat.com/asics-fuzetora	37
388	Nike Lunar Apparent	https://runrepeat.com/nike-lunar-apparent	39
389	Asics NitroFuze 2	https://runrepeat.com/asics-nitrofuze-2	37
390	Nike Free RN Distance 2	https://runrepeat.com/nike-free-rn-distance-2	70
391	Asics GT 3000 5	https://runrepeat.com/asics-gt-3000-5	60
392	The North Face Ultra 109 GTX	https://runrepeat.com/the-north-face-ultra-109-gtx	83
393	Salomon Sense Pro 3	https://runrepeat.com/salomon-sense-pro-3	130
394	Saucony Koa ST	https://runrepeat.com/saucony-koa-st	60
395	Altra King MT 1.5	https://runrepeat.com/altra-king-mt-15	80
396	New Balance 1540 v2	https://runrepeat.com/new-balance-1540	160
397	New Balance 860 v9	https://runrepeat.com/new-balance-860-v9	116
398	Saucony Guide ISO 2	https://runrepeat.com/saucony-guide-iso-2	106
399	Adidas Pureboost RBL LTD	https://runrepeat.com/adidas-pureboost-rbl-ltd	81
400	Topo Athletic Fli-Lyte 2	https://runrepeat.com/topo-athletic-fli-lyte-2	50
401	Nike Air VaporMax Run Utility	https://runrepeat.com/nike-air-vapormax-run-utility	170
402	New Balance Summit Unknown	https://runrepeat.com/new-balance-summit-unknown	37
403	Newton Gravity 7	https://runrepeat.com/newton-gravity-7	175
404	Brooks Defyance 9	https://runrepeat.com/brooks-defyance	120
405	New Balance Fresh Foam Vongo v2	https://runrepeat.com/new-balance-fresh-foam-vongo-v2	69
406	Nike LunarEpic Flyknit Shield	https://runrepeat.com/nike-lunarepic-flyknit-shield	148
407	Vibram FiveFingers V-Run	https://runrepeat.com/vibram-fivefingers-v-run	105
408	Adidas Adizero Prime	https://runrepeat.com/adidas-adizero-prime	84
409	Merrell All Out Charge	https://runrepeat.com/merrell-all-out-charge	63
410	Inov-8 Trail Talon 235	https://runrepeat.com/inov-8-trail-talon-235	82
411	Adidas Supernova Trail	https://runrepeat.com/adidas-supernova-trail	64
412	Topo Athletic Hydroventure	https://runrepeat.com/topo-athletic-hydroventure	85
413	Skechers GOrun 5	https://runrepeat.com/skechers-gorun-5	70
414	Asics Kanmei MX	https://runrepeat.com/asics-kanmei-mx	40
415	Asics Gel Flux 4	https://runrepeat.com/asics-gel-flux-4	40
416	Saucony Zealot ISO	https://runrepeat.com/saucony-zealot-iso	80
417	Under Armour Charged Escape	https://runrepeat.com/under-armour-charged-escape	40
418	Saucony Kinvara 8	https://runrepeat.com/saucony-kinvara-8	100
419	New Balance 510 v4	https://runrepeat.com/new-balance-510-v4	26
420	New Balance 510 v4	https://runrepeat.com/new-balance-510-v4	26
421	Vivobarefoot Primus Lux	https://runrepeat.com/vivobarefoot-primus-lux	120
422	Nike Air Max Fury	https://runrepeat.com/nike-air-max-fury	48
423	Nike Free RN Motion Flyknit 2018	https://runrepeat.com/nike-free-rn-motion-flyknit-2018	69
424	Merrell Bare Access Flex Knit	https://runrepeat.com/merrell-bare-access-flex-knit	58
425	Salomon Speedtrak	https://runrepeat.com/salomon-speedtrak	69
426	Vivobarefoot Primus Lite	https://runrepeat.com/vivobarefoot-primus-lite	128
427	Asics Gel Quantum 180 2	https://runrepeat.com/asics-gel-quantum-180-2	83
428	Nike Free Flyknit 3.0	https://runrepeat.com/nike-free-flyknit-3-0	130
429	Saucony Excursion TR 9	https://runrepeat.com/saucony-excursion-tr	49
430	Nike Air Zoom Pegasus 34 Shield	https://runrepeat.com/nike-air-zoom-pegasus-34-shield	110
431	Nike Flex RN 2016	https://runrepeat.com/nike-flex-rn-2016	53
432	Asics FuzeTora Twist	https://runrepeat.com/asics-fuzetora-twist	40
433	Skechers GOrun MaxTrail 5 Ultra	https://runrepeat.com/skechers-gorun-maxtrail-5-ultra	49
434	Asics Gel Kayano 25 Lite-Show	https://runrepeat.com/asics-gel-kayano-25-lite-show	120
435	Altra Provision 3.5	https://runrepeat.com/altra-provision-35	90
436	Adidas Terrex Agravic XT GTX	https://runrepeat.com/adidas-terrex-agravic-xt-gtx	112
437	The North Face Ultra 110 GTX	https://runrepeat.com/the-north-face-ultra-110-gtx	110
438	Nike LunarEpic Flyknit	https://runrepeat.com/nike-lunarepic-flyknit	125
439	Nike LunarConverge	https://runrepeat.com/nike-lunarconverge	44
440	Asics Gel Quantum Infinity	https://runrepeat.com/asics-gel-quantum-infinity	180
441	Saucony Ride 9	https://runrepeat.com/saucony-ride-9	73
442	Adidas Ultra Boost ST Parley	https://runrepeat.com/adidas-ultra-boost-st-parley	135
443	Hoka One One Hupana	https://runrepeat.com/hoka-one-one-hupana	86
444	Asics Kanmei	https://runrepeat.com/asics-kanmei	35
445	Adidas Vigor Bounce	https://runrepeat.com/adidas-vigor-bounce	30
446	Nike Downshifter 6	https://runrepeat.com/nike-downshifter	60
447	Nike Air Max 2015	https://runrepeat.com/nike-air-max-2015	119
448	Skechers GOrun 6	https://runrepeat.com/skechers-gorun-6	55
449	Asics Tartherzeal 6	https://runrepeat.com/asics-tartherzeal-6	140
450	Adidas AlphaBounce RC 2.0	https://runrepeat.com/adidas-alphabounce-rc-20	35
451	Adidas Response Trail	https://runrepeat.com/adidas-response-trail	40
452	Vivobarefoot Primus Trail FG	https://runrepeat.com/vivobarefoot-primus-trail-fg	150
453	New Balance FuelCell	https://runrepeat.com/new-balance-fuelcell	80
454	Inov-8 TerraUltra G 260	https://runrepeat.com/inov-8-terraultra-g-260	150
455	New Balance FuelCore Coast v3	https://runrepeat.com/new-balance-fuelcore-coast-v3	27
456	La Sportiva Mutant	https://runrepeat.com/la-sportiva-mutant	120
457	Asics GT 2000 6 Trail	https://runrepeat.com/asics-gt-2000-6-trail	72
458	Asics GT 2000 6 Lite-Show	https://runrepeat.com/asics-gt-2000-6-lite-show	70
459	Vibram FiveFingers V-Trail	https://runrepeat.com/vibram-fivefingers-v-trail	80
460	361 Degrees Meraki	https://runrepeat.com/361-degrees-meraki	70
461	Adidas Adistar Boost ESM	https://runrepeat.com/adidas-adistar-boost-esm	74
462	Asics HyperGel SAI	https://runrepeat.com/asics-hypergel-sai	45
463	Salomon Sense Marin	https://runrepeat.com/salomon-sense-marin	83
464	Asics FuzeX Lyte	https://runrepeat.com/asics-fuzex-lyte	60
465	Nike Air VaporMax Flyknit Utility	https://runrepeat.com/nike-air-vapormax-flyknit-utility	146
466	Mizuno Wave Shadow 2	https://runrepeat.com/mizuno-wave-shadow-2	110
467	Inov-8 Roclite 315	https://runrepeat.com/inov-8-roclite-315	80
468	Zoot Solana 2	https://runrepeat.com/zoot-solana	30
469	Merrell Agility Peak Flex 2 E-Mesh	https://runrepeat.com/merrell-agility-peak-flex-2-e-mesh	42
470	Reebok Zigwild TR 5.0	https://runrepeat.com/reebok-zigwild-tr-50	60
471	Under Armour Charged Bandit 2	https://runrepeat.com/under-armour-charged-bandit-2	60
472	Salomon XA Elevate GTX	https://runrepeat.com/salomon-xa-elevate-gtx	96
473	Reebok Harmony Road 2	https://runrepeat.com/reebok-harmony-road-2	42
474	Reebok Print Run 3.0	https://runrepeat.com/reebok-print-run-30	29
475	Nike Air VaporMax Flyknit Moc 2	https://runrepeat.com/nike-air-vapormax-flyknit-moc-2	150
476	Nike Air Zoom Pegasus 34 FlyEase	https://runrepeat.com/nike-air-zoom-pegasus-34-flyease	70
477	Hoka One One Arahi 3	https://runrepeat.com/hoka-one-one-arahi-3	130
478	Brooks Glycerin 14	https://runrepeat.com/brooks-glycerin-14	120
479	Adidas Element Race	https://runrepeat.com/adidas-element-race	42
480	Hoka One One Challenger 3 ATR	https://runrepeat.com/hoka-one-one-challenger-3-atr	130
481	Asics GT 1000 5	https://runrepeat.com/asics-gt-1000-5	49
482	Asics Gel Fortitude 8	https://runrepeat.com/asics-gel-fortitude-8	60
483	Nike LunarTempo 2	https://runrepeat.com/nike-lunartempo	90
484	Adidas Response 3	https://runrepeat.com/adidas-response-3	35
485	Asics Gel Venture 6 MX	https://runrepeat.com/asics-gel-venture-6-mx	35
486	Skechers GOrun 400	https://runrepeat.com/skechers-gorun-400	38
487	Nike LunarStelos	https://runrepeat.com/nike-lunarstelos	59
488	New Balance FuelCore Rush v3	https://runrepeat.com/new-balance-fuelcore-rush-v3	50
489	Hoka One One Challenger 4 ATR	https://runrepeat.com/hoka-one-one-challenger-4-atr	104
490	Salomon XA Enduro	https://runrepeat.com/salomon-xa-enduro	88
491	New Balance 510 v3	https://runrepeat.com/new-balance-510-v3	53
492	Salomon Wings Pro 2	https://runrepeat.com/salomon-wings-pro	112
493	Nike Zoom Vaporfly 4% Flyknit	https://runrepeat.com/nike-zoom-vaporfly-4-flyknit	250
494	Vibram FiveFingers KSO EVO	https://runrepeat.com/vibram-fivefingers-kso-evo	80
495	Salomon Sonic Aero	https://runrepeat.com/salomon-sonic-aero	60
496	Altra One v3	https://runrepeat.com/altra-one-v3	50
497	Nike Rise React Flyknit	https://runrepeat.com/nike-rise-react-flyknit	116
498	Nike Air Zoom Vomero 11	https://runrepeat.com/nike-air-zoom-vomero	100
499	Saucony Excursion TR 11	https://runrepeat.com/saucony-excursion-tr-11	50
500	Under Armour Threadborne Slingflex	https://runrepeat.com/under-armour-threadborne-slingflex	46
501	Inov-8 Roadclaw 275	https://runrepeat.com/inov-8-roadclaw-275	70
502	La Sportiva Helios 2.0	https://runrepeat.com/la-sportiva-helios-2-0	50
503	Nike Air Zoom All Out Flyknit	https://runrepeat.com/nike-air-zoom-flyknit	110
504	Merrell Trail Glove 4 Shield	https://runrepeat.com/merrell-trail-glove-4-shield	70
505	Xero Shoes Prio	https://runrepeat.com/xero-shoes-prio	90
506	Nike Free RN Commuter 2017	https://runrepeat.com/nike-free-rn-commuter-2017	85
507	Puma Carson 2 X Knit	https://runrepeat.com/puma-carson-2-x-knit	47
508	Saucony Type A8	https://runrepeat.com/saucony-type-a8	45
509	Scott Kinabalu Supertrac	https://runrepeat.com/scott-kinabalu-supertrac	90
510	Brooks Mazama	https://runrepeat.com/brooks-mazama	103
511	Under Armour Micro G Speed Swift 2	https://runrepeat.com/under-armour-micro-g-speed-swift-2	46
512	Adidas Pure Boost Clima	https://runrepeat.com/adidas-pure-boost-clima	92
513	Altra Lone Peak 3.5 Mid Mesh	https://runrepeat.com/altra-lone-peak-35-mid-mesh	130
514	Zoot Carlsbad	https://runrepeat.com/zoot-carlsbad	40
515	Puma Carson 2	https://runrepeat.com/puma-carson-2	23
516	361 Degrees Strata 2	https://runrepeat.com/361-degrees-strata-2	75
517	Mizuno Wave Horizon	https://runrepeat.com/mizuno-wave-horizon	65
518	Zoot Del Mar	https://runrepeat.com/zoot-del-mar	30
519	Saucony Ride 8	https://runrepeat.com/saucony-ride	80
520	Nike Air Zoom Elite 10	https://runrepeat.com/nike-air-zoom-elite-10	80
521	Hoka One One Clayton 2	https://runrepeat.com/hoka-one-one-clayton-2	89
522	Under Armour Charged Lightning	https://runrepeat.com/under-armour-charged-lightning	50
523	Hoka One One Speed Instinct 2	https://runrepeat.com/hoka-one-one-speed-instinct-2	80
524	Inov-8 RoadTalon 240	https://runrepeat.com/inov-8-roadtalon-240	71
525	New Balance Fresh Foam Kaymin TRL	https://runrepeat.com/new-balance-fresh-foam-kaymin-trl	53
526	Brooks PureGrit 6	https://runrepeat.com/brooks-puregrit-6	90
527	Asics Gel Quantum 360 Knit 2	https://runrepeat.com/asics-gel-quantum-360-knit-2	89
528	Altra Lone Peak 3.0 NeoShell Mid	https://runrepeat.com/altra-lone-peak-3-0-neoshell-mid	85
529	Zoot Laguna	https://runrepeat.com/zoot-laguna	35
530	Topo Athletic Ultrafly	https://runrepeat.com/topo-athletic-ultrafly	84
531	Saucony Redeemer ISO	https://runrepeat.com/saucony-redeemer	75
532	Under Armour Toccoa	https://runrepeat.com/under-armour-toccoa	49
533	Skechers GOmeb Razor 2	https://runrepeat.com/skechers-gomeb-razor-2	60
534	New Balance 840 v3	https://runrepeat.com/new-balance-840	70
535	Under Armour Horizon RTT	https://runrepeat.com/under-armour-horizon-rtt	63
536	Salomon XA Pro 3D CS WP	https://runrepeat.com/salomon-xa-pro-3d-cs-wp	145
537	Hoka One One Clifton 3	https://runrepeat.com/hoka-one-one-clifton-3	100
538	New Balance Fresh Foam Cruz Decon	https://runrepeat.com/new-balance-fresh-foam-cruz-decon	75
539	New Balance Fresh Foam Lazr Sport	https://runrepeat.com/new-balance-fresh-foam-lazr-sport	34
540	Altra One 2.5	https://runrepeat.com/altra-one	70
541	Reebok Fusium Run	https://runrepeat.com/reebok-fusium-run	41
542	New Balance Vazee Pace	https://runrepeat.com/new-balance-vazee-pace	90
543	New Balance Minimus 10 v1	https://runrepeat.com/new-balance-minimus-10-v1	115
544	Asics DynaFlyte 3 Lite-Show	https://runrepeat.com/asics-dynaflyte-3-lite-show	99
545	Altra Superior 4.0	https://runrepeat.com/altra-superior-40	108
546	Asics Gel Quantum 180	https://runrepeat.com/asics-gel-quantum-180	75
547	Saucony Ride 7	https://runrepeat.com/saucony-ride-7	73
548	Nike Free Train Instinct	https://runrepeat.com/nike-free-train-instinct	75
549	On Cloudace	https://runrepeat.com/on-cloudace	200
550	Puma Speed 500 Ignite	https://runrepeat.com/puma-speed-500-ignite	35
551	Nike Revolution 4 FlyEase	https://runrepeat.com/nike-revolution-4-flyease	45
552	New Balance Vazee Rush	https://runrepeat.com/new-balance-vazee-rush	45
553	Asics Gel Kayano 24 Lite-Show	https://runrepeat.com/asics-gel-kayano-24-lite-show	85
554	Skechers GOrun Fast	https://runrepeat.com/skechers-gorun-fast	24
555	Jordan Grind	https://runrepeat.com/jordan-grind	68
556	Under Armour Fuse FST	https://runrepeat.com/under-armour-fuse-fst	30
557	Brooks Transcend 6	https://runrepeat.com/brooks-transcend-6	160
558	Nike Free RN CMTR	https://runrepeat.com/nike-free-rn-cmtr	75
559	Nike Air Zoom Span 2	https://runrepeat.com/nike-air-zoom-span-2	50
560	Saucony Koa TR	https://runrepeat.com/saucony-koa-tr	55
561	Nike Air Zoom Span	https://runrepeat.com/nike-air-zoom-span	54
562	Nike Lunar Skyelux	https://runrepeat.com/nike-lunar-skyelux	50
563	Brooks Addiction 13	https://runrepeat.com/brooks-addiction-13	130
564	Hoka One One Evo Mafate	https://runrepeat.com/hoka-one-one-evo-mafate	170
565	Brooks Ghost 11 GTX	https://runrepeat.com/brooks-ghost-11-gtx	150
566	New Balance 1500 T2	https://runrepeat.com/new-balance-1500-t2	100
567	Reebok AT Super 3.0 Stealth	https://runrepeat.com/reebok-at-super-30-stealth	105
568	New Balance Rubix	https://runrepeat.com/new-balance-rubix	116
569	Mizuno Wave Sonic	https://runrepeat.com/mizuno-wave-sonic	62
570	Hoka One One Clifton 5 Knit	https://runrepeat.com/hoka-one-one-clifton-5-knit	135
571	Adidas Pure Boost DPR LTD	https://runrepeat.com/adidas-pure-boost-dpr-ltd	56
572	Salomon Sense ProPulse	https://runrepeat.com/salomon-sense-propulse	50
573	Asics Gel Contend 3	https://runrepeat.com/asics-gel-contend	40
574	New Balance 680 v3	https://runrepeat.com/new-balance-680	56
575	Newton Distance 7	https://runrepeat.com/newton-distance-7	155
576	Puma Carson 2 X	https://runrepeat.com/puma-carson-2-x	37
577	Reebok OSR Grasse Road	https://runrepeat.com/reebok-osr-grasse-road	60
578	Nike Air Max Sequent	https://runrepeat.com/nike-air-max-sequent	83
579	Puma Speed Ignite Netfit	https://runrepeat.com/puma-speed-ignite-netfit	84
580	Saucony Switchback ISO	https://runrepeat.com/saucony-switchback-iso	140
581	Inov-8 Terraclaw 250	https://runrepeat.com/inov-8-terraclaw-250	75
582	Saucony Triumph ISO 3	https://runrepeat.com/saucony-triumph-iso-3	70
583	La Sportiva Wildcat 2.0 GTX	https://runrepeat.com/la-sportiva-wildcat-gtx	77
584	Brooks Mazama 2	https://runrepeat.com/brooks-mazama-2	90
585	Reebok Fusion Flexweave	https://runrepeat.com/reebok-fusion-flexweave	36
586	Brooks Dyad 9	https://runrepeat.com/brooks-dyad-9	63
587	Merrell Vapor Glove 2	https://runrepeat.com/merrell-vapor-glove	65
588	Saucony Zealot ISO 2	https://runrepeat.com/saucony-zealot-iso-2	88
589	New Balance Fresh Foam Veniz	https://runrepeat.com/new-balance-fresh-foam-veniz	35
590	Under Armour Fat Tire 3	https://runrepeat.com/under-armour-fat-tire-3	112
591	Asics HyperGel Kenzen	https://runrepeat.com/asics-hypergel-kenzen	55
592	Vibram FiveFingers EL-X	https://runrepeat.com/vibram-fivefingers-el-x	60
593	Merrell Bare Access Flex E-Mesh	https://runrepeat.com/merrell-bare-access-flex-e-mesh	45
594	Altra Vanish-R	https://runrepeat.com/altra-vanish-r	100
595	Mizuno Wave Kazan	https://runrepeat.com/mizuno-wave-kazan	72
596	Asics GT 1000 7 SP	https://runrepeat.com/asics-gt-1000-7-sp	63
597	Brooks Cascadia 13 GTX	https://runrepeat.com/brooks-cascadia-13-gtx	160
598	Nike Flex Experience RN 6	https://runrepeat.com/nike-flex-experience-rn-6	44
599	Nike Free RN Distance	https://runrepeat.com/nike-free-rn-distance	97
600	Saucony Peregrine 7	https://runrepeat.com/saucony-peregrine-7	120
601	Adidas AlphaBounce CK	https://runrepeat.com/adidas-alphabounce-ck	56
602	Inov-8 Trailroc 270	https://runrepeat.com/inov-8-trailroc-270	98
603	Adidas Pure Boost All Terrain	https://runrepeat.com/adidas-pure-boost-all-terrain	82
604	Inov-8 Roclite 320 GTX	https://runrepeat.com/inov-8-roclite-320-gtx	155
605	Asics Gel Quantum 180 2 MX	https://runrepeat.com/asics-gel-quantum-180-2-mx	60
606	Under Armour Micro G Pursuit Twist	https://runrepeat.com/under-armour-micro-g-pursuit-twist	60
607	Brooks Ricochet LE	https://runrepeat.com/brooks-ricochet-le	120
608	Vibram FiveFingers Trek Ascent	https://runrepeat.com/vibram-fivefingers-trek-ascent	120
